,Component#1,Component#2,Component#3,X#1 (molar fraction),X#2 (molar fraction),X#3 (molar fraction),I,II,III,IV,V,"Temperature, K","Viscosity, cP",isomer_smiles#1,isomer_smiles#2,isomer_smiles#3,"VdWVolume, A^3#1","VdWVolume, A^3#2","VdWVolume, A^3#3",NumHeteroatoms,RingCount,InertialShapeFactor,SpherocityIndex,Metal_frac_gen,Li,C,N,O,F,Mg,Al,P,S,Cl,K,Cr,Fe,Co,Cu,Zn,Br,ind_syst
87,ACETYLCHOLINE CHLORIDE,LEVULINIC ACID,0,0.25,0.75,0,0,0,1,0,0,333.15,3.066656612,CC(=O)OCC[N+](C)(C)C.[Cl-],CC(=O)CCC(=O)O,,-11.42331607,13.19763138,0,2.25,0,0.003018987,0.522367052,0,0,5.5,0.25,2.75,0,0,0,0,0,0.25,0,0,0,0,0,0,0,30
88,TETRAETHYLAMMONIUM CHLORIDE,LEVULINIC ACID,0,0.25,0.75,0,0,0,1,0,0,293.15,4.868072767,CC[N+](CC)(CC)CC.[Cl-],CC(=O)CCC(=O)O,,-8.783789791,13.19763138,0,2,0,0.005631468,0.285928978,0,0,5.75,0.25,2.25,0,0,0,0,0,0.25,0,0,0,0,0,0,0,265
89,TETRAETHYLAMMONIUM CHLORIDE,LEVULINIC ACID,0,0.25,0.75,0,0,0,1,0,0,303.15,4.245777266,CC[N+](CC)(CC)CC.[Cl-],CC(=O)CCC(=O)O,,-8.783789791,13.19763138,0,2,0,0.005631468,0.285928978,0,0,5.75,0.25,2.25,0,0,0,0,0,0.25,0,0,0,0,0,0,0,265
90,TETRAETHYLAMMONIUM CHLORIDE,LEVULINIC ACID,0,0.25,0.75,0,0,0,1,0,0,313.15,3.665354909,CC[N+](CC)(CC)CC.[Cl-],CC(=O)CCC(=O)O,,-8.783789791,13.19763138,0,2,0,0.005631468,0.285928978,0,0,5.75,0.25,2.25,0,0,0,0,0,0.25,0,0,0,0,0,0,0,265
92,TETRAETHYLAMMONIUM CHLORIDE,LEVULINIC ACID,0,0.25,0.75,0,0,0,1,0,0,333.15,2.92905814,CC[N+](CC)(CC)CC.[Cl-],CC(=O)CCC(=O)O,,-8.783789791,13.19763138,0,2,0,0.005631468,0.285928978,0,0,5.75,0.25,2.25,0,0,0,0,0,0.25,0,0,0,0,0,0,0,265
93,TETRAETHYLAMMONIUM BROMIDE,LEVULINIC ACID,0,0.25,0.75,0,0,0,1,0,0,293.15,5.003610679,CC[N+](CC)(CC)CC.[Br-],CC(=O)CCC(=O)O,,-8.783789791,13.19763138,0,2,0,0.00565516,0.214597555,0,0,5.75,0.25,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0.25,262
94,TETRAETHYLAMMONIUM BROMIDE,LEVULINIC ACID,0,0.25,0.75,0,0,0,1,0,0,303.15,4.343545648,CC[N+](CC)(CC)CC.[Br-],CC(=O)CCC(=O)O,,-8.783789791,13.19763138,0,2,0,0.00565516,0.214597555,0,0,5.75,0.25,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0.25,262
95,TETRAETHYLAMMONIUM BROMIDE,LEVULINIC ACID,0,0.25,0.75,0,0,0,1,0,0,313.15,3.747619949,CC[N+](CC)(CC)CC.[Br-],CC(=O)CCC(=O)O,,-8.783789791,13.19763138,0,2,0,0.00565516,0.214597555,0,0,5.75,0.25,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0.25,262
96,TETRAETHYLAMMONIUM BROMIDE,LEVULINIC ACID,0,0.25,0.75,0,0,0,1,0,0,323.15,3.360722549,CC[N+](CC)(CC)CC.[Br-],CC(=O)CCC(=O)O,,-8.783789791,13.19763138,0,2,0,0.00565516,0.214597555,0,0,5.75,0.25,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0.25,262
97,TETRAETHYLAMMONIUM BROMIDE,LEVULINIC ACID,0,0.25,0.75,0,0,0,1,0,0,333.15,2.982647034,CC[N+](CC)(CC)CC.[Br-],CC(=O)CCC(=O)O,,-8.783789791,13.19763138,0,2,0,0.00565516,0.214597555,0,0,5.75,0.25,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0.25,262
98,Tetrabutylammonium chloride,LEVULINIC ACID,0,0.25,0.75,0,0,0,1,0,0,293.15,4.801394648,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CC(=O)CCC(=O)O,,12.33242042,13.19763138,0,2,0,0.001932104,0.521993141,0,0,7.75,0.25,2.25,0,0,0,0,0,0.25,0,0,0,0,0,0,0,308
99,Tetrabutylammonium chloride,LEVULINIC ACID,0,0.25,0.75,0,0,0,1,0,0,303.15,4.183423245,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CC(=O)CCC(=O)O,,12.33242042,13.19763138,0,2,0,0.001932104,0.521993141,0,0,7.75,0.25,2.25,0,0,0,0,0,0.25,0,0,0,0,0,0,0,308
100,Tetrabutylammonium chloride,LEVULINIC ACID,0,0.25,0.75,0,0,0,1,0,0,313.15,3.601686242,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CC(=O)CCC(=O)O,,12.33242042,13.19763138,0,2,0,0.001932104,0.521993141,0,0,7.75,0.25,2.25,0,0,0,0,0,0.25,0,0,0,0,0,0,0,308
101,Tetrabutylammonium chloride,LEVULINIC ACID,0,0.25,0.75,0,0,0,1,0,0,323.15,3.237108593,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CC(=O)CCC(=O)O,,12.33242042,13.19763138,0,2,0,0.001932104,0.521993141,0,0,7.75,0.25,2.25,0,0,0,0,0,0.25,0,0,0,0,0,0,0,308
102,Tetrabutylammonium chloride,LEVULINIC ACID,0,0.25,0.75,0,0,0,1,0,0,333.15,2.860485124,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CC(=O)CCC(=O)O,,12.33242042,13.19763138,0,2,0,0.001932104,0.521993141,0,0,7.75,0.25,2.25,0,0,0,0,0,0.25,0,0,0,0,0,0,0,308
103,Tetrabutylammonium bromide,LEVULINIC ACID,0,0.25,0.75,0,0,0,1,0,0,293.15,5.930918047,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],CC(=O)CCC(=O)O,,12.33242042,13.19763138,0,2,0,0.001933552,0.419047024,0,0,7.75,0.25,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0.25,300
104,Tetrabutylammonium bromide,LEVULINIC ACID,0,0.25,0.75,0,0,0,1,0,0,303.15,5.165357239,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],CC(=O)CCC(=O)O,,12.33242042,13.19763138,0,2,0,0.001933552,0.419047024,0,0,7.75,0.25,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0.25,300
105,Tetrabutylammonium bromide,LEVULINIC ACID,0,0.25,0.75,0,0,0,1,0,0,313.15,4.542017371,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],CC(=O)CCC(=O)O,,12.33242042,13.19763138,0,2,0,0.001933552,0.419047024,0,0,7.75,0.25,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0.25,300
106,Tetrabutylammonium bromide,LEVULINIC ACID,0,0.25,0.75,0,0,0,1,0,0,323.15,3.977436144,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],CC(=O)CCC(=O)O,,12.33242042,13.19763138,0,2,0,0.001933552,0.419047024,0,0,7.75,0.25,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0.25,300
107,Tetrabutylammonium bromide,LEVULINIC ACID,0,0.25,0.75,0,0,0,1,0,0,333.15,3.521938999,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],CC(=O)CCC(=O)O,,12.33242042,13.19763138,0,2,0,0.001933552,0.419047024,0,0,7.75,0.25,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0.25,300
108,Trimethylamine hydrochloride,LEVULINIC ACID,0,0.25,0.75,0,0,0,1,0,0,293.15,4.304335327,C[NH+](C)C.[Cl-],CC(=O)CCC(=O)O,,-21.98142117,13.19763138,0,2,0,0.008441737,0.320401799,0,0,4.5,0.25,2.25,0,0,0,0,0,0.25,0,0,0,0,0,0,0,325
109,Trimethylamine hydrochloride,LEVULINIC ACID,0,0.25,0.75,0,0,0,1,0,0,303.15,3.743604354,C[NH+](C)C.[Cl-],CC(=O)CCC(=O)O,,-21.98142117,13.19763138,0,2,0,0.008441737,0.320401799,0,0,4.5,0.25,2.25,0,0,0,0,0,0.25,0,0,0,0,0,0,0,325
110,Trimethylamine hydrochloride,LEVULINIC ACID,0,0.25,0.75,0,0,0,1,0,0,313.15,3.241419789,C[NH+](C)C.[Cl-],CC(=O)CCC(=O)O,,-21.98142117,13.19763138,0,2,0,0.008441737,0.320401799,0,0,4.5,0.25,2.25,0,0,0,0,0,0.25,0,0,0,0,0,0,0,325
111,Trimethylamine hydrochloride,LEVULINIC ACID,0,0.25,0.75,0,0,0,1,0,0,323.15,2.874129452,C[NH+](C)C.[Cl-],CC(=O)CCC(=O)O,,-21.98142117,13.19763138,0,2,0,0.008441737,0.320401799,0,0,4.5,0.25,2.25,0,0,0,0,0,0.25,0,0,0,0,0,0,0,325
112,Trimethylamine hydrochloride,LEVULINIC ACID,0,0.25,0.75,0,0,0,1,0,0,333.15,2.541601993,C[NH+](C)C.[Cl-],CC(=O)CCC(=O)O,,-21.98142117,13.19763138,0,2,0,0.008441737,0.320401799,0,0,4.5,0.25,2.25,0,0,0,0,0,0.25,0,0,0,0,0,0,0,325
113,Ethylamine hydrochloride,Trifluoroacetamide,0,0.4,0.6,0,0,0,1,0,0,313.15,5.545177444,CC[NH3+].[Cl-],C(=O)(C(F)(F)F)N,,-24.62094745,-6.680947448,0,3.2,0,0.009014493,0.269476158,0,0,2,1,0.6,1.8,0,0,0,0,0.4,0,0,0,0,0,0,0,164
114,Ethylamine hydrochloride,acetamide,0,0.4,0.6,0,0,0,1,0,0,313.15,4.158883083,CC[NH3+].[Cl-],CC(=O)N,,-24.62094745,-6.680947448,0,3.8,0,0.018133289,0.167842504,0,0,2,1,0.6,0,0,0,0,0,0.4,0,0,0,0,0,0,0,165
115,Ethylamine hydrochloride,urea,0,0.4,0.6,0,0,0,1,0,0,313.15,4.852030264,CC[NH3+].[Cl-],C(=O)(N)N,,-24.62094745,7.672444172,0,3.2,1.8,0.018520297,0.166022082,0,0,1.4,1.6,0.6,0,0,0,0,0,0.4,0,0,0,0,0,0,0,169
116,CHOLINE CHLORIDE,Trifluoroacetamide,0,0.333,0.667,0,0,0,1,0,0,313.15,4.343805422,C[N+](C)(C)CCO.[Cl-],C(=O)(C(F)(F)F)N,,-22.68236862,-6.680947448,0,2.333,0,0.00409079,0.500694159,0,0,2.999,1,1,2.001,0,0,0,0,0.333,0,0,0,0,0,0,0,90
118,CHOLINE CHLORIDE,urea,0,0.333,0.667,0,0,0,1,0,0,313.15,5.129898715,C[N+](C)(C)CCO.[Cl-],C(=O)(N)N,,-22.68236862,7.672444172,0,2.333,2.001,0.005476268,0.462594522,0,0,2.332,1.667,1,0,0,0,0,0,0.333,0,0,0,0,0,0,0,115
119,Allyltriphenylphosphonium bromide,DIETHYLENE GLYCOL,0,0.2,0.8,0,0,0,1,0,0,293.15,5.362136879,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCO)O,,118.9700518,-13.3618949,0,3.8,0,0.001609838,0.589653617,0,0,7.4,0,2.4,0,0,0,0.2,0,0,0,0,0,0,0,0,0.2,43
120,Allyltriphenylphosphonium bromide,DIETHYLENE GLYCOL,0,0.2,0.8,0,0,0,1,0,0,298.15,5.015689168,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCO)O,,118.9700518,-13.3618949,0,3.8,0,0.001609838,0.589653617,0,0,7.4,0,2.4,0,0,0,0.2,0,0,0,0,0,0,0,0,0.2,43
121,Allyltriphenylphosphonium bromide,DIETHYLENE GLYCOL,0,0.2,0.8,0,0,0,1,0,0,303.15,4.692356548,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCO)O,,118.9700518,-13.3618949,0,3.8,0,0.001609838,0.589653617,0,0,7.4,0,2.4,0,0,0,0.2,0,0,0,0,0,0,0,0,0.2,43
122,Allyltriphenylphosphonium bromide,DIETHYLENE GLYCOL,0,0.2,0.8,0,0,0,1,0,0,308.15,4.395793929,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCO)O,,118.9700518,-13.3618949,0,3.8,0,0.001609838,0.589653617,0,0,7.4,0,2.4,0,0,0,0.2,0,0,0,0,0,0,0,0,0.2,43
123,Allyltriphenylphosphonium bromide,DIETHYLENE GLYCOL,0,0.2,0.8,0,0,0,1,0,0,313.15,4.12385482,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCO)O,,118.9700518,-13.3618949,0,3.8,0,0.001609838,0.589653617,0,0,7.4,0,2.4,0,0,0,0.2,0,0,0,0,0,0,0,0,0.2,43
124,Allyltriphenylphosphonium bromide,DIETHYLENE GLYCOL,0,0.2,0.8,0,0,0,1,0,0,318.15,3.870825941,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCO)O,,118.9700518,-13.3618949,0,3.8,0,0.001609838,0.589653617,0,0,7.4,0,2.4,0,0,0,0.2,0,0,0,0,0,0,0,0,0.2,43
125,Allyltriphenylphosphonium bromide,DIETHYLENE GLYCOL,0,0.2,0.8,0,0,0,1,0,0,323.15,3.634106428,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCO)O,,118.9700518,-13.3618949,0,3.8,0,0.001609838,0.589653617,0,0,7.4,0,2.4,0,0,0,0.2,0,0,0,0,0,0,0,0,0.2,43
126,Allyltriphenylphosphonium bromide,DIETHYLENE GLYCOL,0,0.2,0.8,0,0,0,1,0,0,328.15,3.412532891,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCO)O,,118.9700518,-13.3618949,0,3.8,0,0.001609838,0.589653617,0,0,7.4,0,2.4,0,0,0,0.2,0,0,0,0,0,0,0,0,0.2,43
127,Allyltriphenylphosphonium bromide,DIETHYLENE GLYCOL,0,0.2,0.8,0,0,0,1,0,0,333.15,3.207693535,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCO)O,,118.9700518,-13.3618949,0,3.8,0,0.001609838,0.589653617,0,0,7.4,0,2.4,0,0,0,0.2,0,0,0,0,0,0,0,0,0.2,43
128,Allyltriphenylphosphonium bromide,DIETHYLENE GLYCOL,0,0.2,0.8,0,0,0,1,0,0,338.15,3.015632935,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCO)O,,118.9700518,-13.3618949,0,3.8,0,0.001609838,0.589653617,0,0,7.4,0,2.4,0,0,0,0.2,0,0,0,0,0,0,0,0,0.2,43
129,Allyltriphenylphosphonium bromide,DIETHYLENE GLYCOL,0,0.2,0.8,0,0,0,1,0,0,343.15,2.841356568,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCO)O,,118.9700518,-13.3618949,0,3.8,0,0.001609838,0.589653617,0,0,7.4,0,2.4,0,0,0,0.2,0,0,0,0,0,0,0,0,0.2,43
130,Allyltriphenylphosphonium bromide,DIETHYLENE GLYCOL,0,0.091,0.909,0,0,0,1,0,0,293.15,4.261496078,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCO)O,,118.9700518,-13.3618949,0,3.909,0,0.002860848,0.502811455,0,0,5.547,0,2.727,0,0,0,0.091,0,0,0,0,0,0,0,0,0.091,43
131,Allyltriphenylphosphonium bromide,DIETHYLENE GLYCOL,0,0.091,0.909,0,0,0,1,0,0,298.15,3.978091605,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCO)O,,118.9700518,-13.3618949,0,3.909,0,0.002860848,0.502811455,0,0,5.547,0,2.727,0,0,0,0.091,0,0,0,0,0,0,0,0,0.091,43
132,Allyltriphenylphosphonium bromide,DIETHYLENE GLYCOL,0,0.091,0.909,0,0,0,1,0,0,303.15,3.71630005,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCO)O,,118.9700518,-13.3618949,0,3.909,0,0.002860848,0.502811455,0,0,5.547,0,2.727,0,0,0,0.091,0,0,0,0,0,0,0,0,0.091,43
133,Allyltriphenylphosphonium bromide,DIETHYLENE GLYCOL,0,0.091,0.909,0,0,0,1,0,0,308.15,3.474076027,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCO)O,,118.9700518,-13.3618949,0,3.909,0,0.002860848,0.502811455,0,0,5.547,0,2.727,0,0,0,0.091,0,0,0,0,0,0,0,0,0.091,43
134,Allyltriphenylphosphonium bromide,DIETHYLENE GLYCOL,0,0.091,0.909,0,0,0,1,0,0,313.15,3.250452008,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCO)O,,118.9700518,-13.3618949,0,3.909,0,0.002860848,0.502811455,0,0,5.547,0,2.727,0,0,0,0.091,0,0,0,0,0,0,0,0,0.091,43
135,Allyltriphenylphosphonium bromide,DIETHYLENE GLYCOL,0,0.091,0.909,0,0,0,1,0,0,318.15,3.042663568,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCO)O,,118.9700518,-13.3618949,0,3.909,0,0.002860848,0.502811455,0,0,5.547,0,2.727,0,0,0,0.091,0,0,0,0,0,0,0,0,0.091,43
136,Allyltriphenylphosphonium bromide,DIETHYLENE GLYCOL,0,0.091,0.909,0,0,0,1,0,0,323.15,2.848855078,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCO)O,,118.9700518,-13.3618949,0,3.909,0,0.002860848,0.502811455,0,0,5.547,0,2.727,0,0,0,0.091,0,0,0,0,0,0,0,0,0.091,43
137,Allyltriphenylphosphonium bromide,DIETHYLENE GLYCOL,0,0.091,0.909,0,0,0,1,0,0,328.15,2.66937867,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCO)O,,118.9700518,-13.3618949,0,3.909,0,0.002860848,0.502811455,0,0,5.547,0,2.727,0,0,0,0.091,0,0,0,0,0,0,0,0,0.091,43
138,Allyltriphenylphosphonium bromide,DIETHYLENE GLYCOL,0,0.091,0.909,0,0,0,1,0,0,333.15,2.499466801,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCO)O,,118.9700518,-13.3618949,0,3.909,0,0.002860848,0.502811455,0,0,5.547,0,2.727,0,0,0,0.091,0,0,0,0,0,0,0,0,0.091,43
139,Allyltriphenylphosphonium bromide,DIETHYLENE GLYCOL,0,0.091,0.909,0,0,0,1,0,0,338.15,2.340843805,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCO)O,,118.9700518,-13.3618949,0,3.909,0,0.002860848,0.502811455,0,0,5.547,0,2.727,0,0,0,0.091,0,0,0,0,0,0,0,0,0.091,43
140,Allyltriphenylphosphonium bromide,DIETHYLENE GLYCOL,0,0.059,0.941,0,0,0,1,0,0,293.15,4.046379058,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCO)O,,118.9700518,-13.3618949,0,3.941,0,0.003726312,0.455070631,0,0,5.003,0,2.823,0,0,0,0.059,0,0,0,0,0,0,0,0,0.059,43
141,Allyltriphenylphosphonium bromide,DIETHYLENE GLYCOL,0,0.059,0.941,0,0,0,1,0,0,298.15,3.774827766,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCO)O,,118.9700518,-13.3618949,0,3.941,0,0.003726312,0.455070631,0,0,5.003,0,2.823,0,0,0,0.059,0,0,0,0,0,0,0,0,0.059,43
142,Allyltriphenylphosphonium bromide,DIETHYLENE GLYCOL,0,0.059,0.941,0,0,0,1,0,0,303.15,3.516904189,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCO)O,,118.9700518,-13.3618949,0,3.941,0,0.003726312,0.455070631,0,0,5.003,0,2.823,0,0,0,0.059,0,0,0,0,0,0,0,0,0.059,43
143,Allyltriphenylphosphonium bromide,DIETHYLENE GLYCOL,0,0.059,0.941,0,0,0,1,0,0,308.15,3.284288963,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCO)O,,118.9700518,-13.3618949,0,3.941,0,0.003726312,0.455070631,0,0,5.003,0,2.823,0,0,0,0.059,0,0,0,0,0,0,0,0,0.059,43
144,Allyltriphenylphosphonium bromide,DIETHYLENE GLYCOL,0,0.059,0.941,0,0,0,1,0,0,313.15,3.079153882,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCO)O,,118.9700518,-13.3618949,0,3.941,0,0.003726312,0.455070631,0,0,5.003,0,2.823,0,0,0,0.059,0,0,0,0,0,0,0,0,0.059,43
145,Allyltriphenylphosphonium bromide,DIETHYLENE GLYCOL,0,0.059,0.941,0,0,0,1,0,0,318.15,2.880882432,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCO)O,,118.9700518,-13.3618949,0,3.941,0,0.003726312,0.455070631,0,0,5.003,0,2.823,0,0,0,0.059,0,0,0,0,0,0,0,0,0.059,43
146,Allyltriphenylphosphonium bromide,DIETHYLENE GLYCOL,0,0.059,0.941,0,0,0,1,0,0,323.15,2.693951277,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCO)O,,118.9700518,-13.3618949,0,3.941,0,0.003726312,0.455070631,0,0,5.003,0,2.823,0,0,0,0.059,0,0,0,0,0,0,0,0,0.059,43
147,Allyltriphenylphosphonium bromide,DIETHYLENE GLYCOL,0,0.059,0.941,0,0,0,1,0,0,328.15,2.520112906,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCO)O,,118.9700518,-13.3618949,0,3.941,0,0.003726312,0.455070631,0,0,5.003,0,2.823,0,0,0,0.059,0,0,0,0,0,0,0,0,0.059,43
148,Allyltriphenylphosphonium bromide,DIETHYLENE GLYCOL,0,0.059,0.941,0,0,0,1,0,0,333.15,2.3580198,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCO)O,,118.9700518,-13.3618949,0,3.941,0,0.003726312,0.455070631,0,0,5.003,0,2.823,0,0,0,0.059,0,0,0,0,0,0,0,0,0.059,43
149,Allyltriphenylphosphonium bromide,DIETHYLENE GLYCOL,0,0.059,0.941,0,0,0,1,0,0,338.15,2.206294433,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCO)O,,118.9700518,-13.3618949,0,3.941,0,0.003726312,0.455070631,0,0,5.003,0,2.823,0,0,0,0.059,0,0,0,0,0,0,0,0,0.059,43
150,Allyltriphenylphosphonium bromide,DIETHYLENE GLYCOL,0,0.059,0.941,0,0,0,1,0,0,343.15,2.063058062,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCO)O,,118.9700518,-13.3618949,0,3.941,0,0.003726312,0.455070631,0,0,5.003,0,2.823,0,0,0,0.059,0,0,0,0,0,0,0,0,0.059,43
151,Allyltriphenylphosphonium bromide,TRIETHYLENE GLYCOL,0,0.2,0.8,0,0,0,1,0,0,293.15,5.454252168,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCOCCO)O,,118.9700518,-14.06284234,0,3,0,0.001522298,0.449584433,0,0,9,0,3.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0.2,44
152,Allyltriphenylphosphonium bromide,TRIETHYLENE GLYCOL,0,0.2,0.8,0,0,0,1,0,0,298.15,5.115115422,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCOCCO)O,,118.9700518,-14.06284234,0,3,0,0.001522298,0.449584433,0,0,9,0,3.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0.2,44
153,Allyltriphenylphosphonium bromide,TRIETHYLENE GLYCOL,0,0.2,0.8,0,0,0,1,0,0,303.15,4.801065863,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCOCCO)O,,118.9700518,-14.06284234,0,3,0,0.001522298,0.449584433,0,0,9,0,3.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0.2,44
154,Allyltriphenylphosphonium bromide,TRIETHYLENE GLYCOL,0,0.2,0.8,0,0,0,1,0,0,308.15,4.509826006,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCOCCO)O,,118.9700518,-14.06284234,0,3,0,0.001522298,0.449584433,0,0,9,0,3.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0.2,44
155,Allyltriphenylphosphonium bromide,TRIETHYLENE GLYCOL,0,0.2,0.8,0,0,0,1,0,0,313.15,4.239382418,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCOCCO)O,,118.9700518,-14.06284234,0,3,0,0.001522298,0.449584433,0,0,9,0,3.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0.2,44
156,Allyltriphenylphosphonium bromide,TRIETHYLENE GLYCOL,0,0.2,0.8,0,0,0,1,0,0,318.15,3.988835887,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCOCCO)O,,118.9700518,-14.06284234,0,3,0,0.001522298,0.449584433,0,0,9,0,3.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0.2,44
157,Allyltriphenylphosphonium bromide,TRIETHYLENE GLYCOL,0,0.2,0.8,0,0,0,1,0,0,323.15,3.754831039,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCOCCO)O,,118.9700518,-14.06284234,0,3,0,0.001522298,0.449584433,0,0,9,0,3.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0.2,44
158,Allyltriphenylphosphonium bromide,TRIETHYLENE GLYCOL,0,0.2,0.8,0,0,0,1,0,0,328.15,3.536660241,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCOCCO)O,,118.9700518,-14.06284234,0,3,0,0.001522298,0.449584433,0,0,9,0,3.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0.2,44
159,Allyltriphenylphosphonium bromide,TRIETHYLENE GLYCOL,0,0.2,0.8,0,0,0,1,0,0,333.15,3.334843881,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCOCCO)O,,118.9700518,-14.06284234,0,3,0,0.001522298,0.449584433,0,0,9,0,3.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0.2,44
