Number of components,Type of DES,Component#1,Component#2,X#1 (molar fraction),X#2 (molar fraction),"Tmelt, K",Phase diagram (Yes/No),Reference (DOI),Smiles#1,Smiles#2,Tmelt#1,Tmelt#2,MW,HBD_total,fr_Al_COO,fr_Ar_COO,fr_Ar_N,fr_Ar_OH,fr_NH0,fr_NH1,fr_amide,AROM,ALERTS,n_HM
2,3,tetrabutylazanium;chloride,octadecanoic acid,0.596,0.404,325.0,Yes,10.1021/acs.jpcb.0c02386,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCCCCCC(=O)O,344.0,343.67,280.5742399999999,0.404,0.404,0.0,0.0,0.0,0.596,0.0,0.0,0.0,1.0,0.0
2,3,tetrabutylazanium;chloride,octadecanoic acid,0.493,0.507,322.9,Yes,10.1021/acs.jpcb.0c02386,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCCCCCC(=O)O,344.0,343.67,281.24991999999986,0.507,0.507,0.0,0.0,0.0,0.493,0.0,0.0,0.0,1.0,0.0
2,3,tetrabutylazanium;chloride,octadecanoic acid,0.386,0.614,327.4,Yes,10.1021/acs.jpcb.0c02386,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCCCCCC(=O)O,344.0,343.67,281.9518399999999,0.614,0.614,0.0,0.0,0.0,0.386,0.0,0.0,0.0,1.0,0.0
2,3,tetrabutylazanium;chloride,octadecanoic acid,0.304,0.696,332.7,Yes,10.1021/acs.jpcb.0c02386,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCCCCCC(=O)O,344.0,343.67,282.4897599999999,0.696,0.696,0.0,0.0,0.0,0.304,0.0,0.0,0.0,1.0,0.0
2,3,tetrabutylazanium;chloride,octadecanoic acid,0.2,0.8,335.6,Yes,10.1021/acs.jpcb.0c02386,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCCCCCC(=O)O,344.0,343.67,283.1719999999999,0.8,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0
2,3,tetrabutylazanium;chloride,octadecanoic acid,0.099,0.901,339.9,Yes,10.1021/acs.jpcb.0c02386,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCCCCCC(=O)O,344.0,343.67,283.83455999999995,0.901,0.901,0.0,0.0,0.0,0.099,0.0,0.0,0.0,1.0,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,octadecanoic acid,0.896,0.104,543.68,Yes,10.1021/acs.iecr.7b02382,C[N+](C)(C)CCO.[Cl-],CCCCCCCCCCCCCCCCCC(=O)O,578.15,343.67,154.69123199999999,1.0,0.104,0.0,0.0,0.0,0.896,0.0,0.0,0.0,1.0,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,octadecanoic acid,0.844,0.156,523.92,Yes,10.1021/acs.iecr.7b02382,C[N+](C)(C)CCO.[Cl-],CCCCCCCCCCCCCCCCCC(=O)O,578.15,343.67,162.22384799999998,1.0,0.156,0.0,0.0,0.0,0.844,0.0,0.0,0.0,1.0,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,octadecanoic acid,0.787,0.213,493.68,Yes,10.1021/acs.iecr.7b02382,C[N+](C)(C)CCO.[Cl-],CCCCCCCCCCCCCCCCCC(=O)O,578.15,343.67,170.48075399999996,1.0,0.213,0.0,0.0,0.0,0.787,0.0,0.0,0.0,1.0,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,octadecanoic acid,0.746,0.254,483.82,Yes,10.1021/acs.iecr.7b02382,C[N+](C)(C)CCO.[Cl-],CCCCCCCCCCCCCCCCCC(=O)O,578.15,343.67,176.41993199999996,1.0,0.254,0.0,0.0,0.0,0.746,0.0,0.0,0.0,1.0,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,octadecanoic acid,0.695,0.305,463.58,Yes,10.1021/acs.iecr.7b02382,C[N+](C)(C)CCO.[Cl-],CCCCCCCCCCCCCCCCCC(=O)O,578.15,343.67,183.80768999999995,1.0,0.305,0.0,0.0,0.0,0.695,0.0,0.0,0.0,1.0,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,octadecanoic acid,0.65,0.35,443.85,Yes,10.1021/acs.iecr.7b02382,C[N+](C)(C)CCO.[Cl-],CCCCCCCCCCCCCCCCCC(=O)O,578.15,343.67,190.32629999999995,1.0,0.35,0.0,0.0,0.0,0.65,0.0,0.0,0.0,1.0,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,octadecanoic acid,0.596,0.404,433.78,Yes,10.1021/acs.iecr.7b02382,C[N+](C)(C)CCO.[Cl-],CCCCCCCCCCCCCCCCCC(=O)O,578.15,343.67,198.14863199999996,1.0,0.404,0.0,0.0,0.0,0.596,0.0,0.0,0.0,1.0,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,octadecanoic acid,0.554,0.446,408.6,Yes,10.1021/acs.iecr.7b02382,C[N+](C)(C)CCO.[Cl-],CCCCCCCCCCCCCCCCCC(=O)O,578.15,343.67,204.23266799999996,1.0,0.446,0.0,0.0,0.0,0.554,0.0,0.0,0.0,1.0,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,octadecanoic acid,0.505,0.495,388.62,Yes,10.1021/acs.iecr.7b02382,C[N+](C)(C)CCO.[Cl-],CCCCCCCCCCCCCCCCCC(=O)O,578.15,343.67,211.33070999999995,1.0,0.495,0.0,0.0,0.0,0.505,0.0,0.0,0.0,1.0,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,octadecanoic acid,0.452,0.548,355.52,Yes,10.1021/acs.iecr.7b02382,C[N+](C)(C)CCO.[Cl-],CCCCCCCCCCCCCCCCCC(=O)O,578.15,343.67,219.00818399999997,1.0,0.548,0.0,0.0,0.0,0.452,0.0,0.0,0.0,1.0,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,octadecanoic acid,0.386,0.614,339.55,Yes,10.1021/acs.iecr.7b02382,C[N+](C)(C)CCO.[Cl-],CCCCCCCCCCCCCCCCCC(=O)O,578.15,343.67,228.56881199999995,1.0,0.614,0.0,0.0,0.0,0.386,0.0,0.0,0.0,1.0,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,octadecanoic acid,0.297,0.703,340.68,Yes,10.1021/acs.iecr.7b02382,C[N+](C)(C)CCO.[Cl-],CCCCCCCCCCCCCCCCCC(=O)O,578.15,343.67,241.46117399999991,1.0,0.703,0.0,0.0,0.0,0.297,0.0,0.0,0.0,1.0,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,octadecanoic acid,0.189,0.811,341.72,Yes,10.1021/acs.iecr.7b02382,C[N+](C)(C)CCO.[Cl-],CCCCCCCCCCCCCCCCCC(=O)O,578.15,343.67,257.10583799999995,1.0,0.811,0.0,0.0,0.0,0.189,0.0,0.0,0.0,1.0,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,octadecanoic acid,0.108,0.892,342.45,Yes,10.1021/acs.iecr.7b02382,C[N+](C)(C)CCO.[Cl-],CCCCCCCCCCCCCCCCCC(=O)O,578.15,343.67,268.83933599999995,1.0,0.892,0.0,0.0,0.0,0.108,0.0,0.0,0.0,1.0,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,octanedioic acid,0.5,0.5,366.15,No,10.1039/C1RA00630D,C[N+](C)(C)CCO.[Cl-],O=C(O)CCCCCCC(=O)O,578.15,415.3,156.911,1.5,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0
2,3,tetraethylazanium;bromide,butanedioic acid,0.5,0.5,349.3,No,10.1021/acs.jpcb.0c01680,CC[N+](CC)(CC)CC.[Br-],O=C(O)CCC(=O)O,633.0,455.2,164.12349999999998,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,butanedioic acid,0.7,0.3,402.0,Yes,10.1021/ja048266j,C[N+](C)(C)CCO.[Cl-],O=C(O)CCC(=O)O,578.15,455.2,133.16459999999998,1.2999999999999998,0.6,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.7,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,butanedioic acid,0.65,0.35,366.0,Yes,10.1021/ja048266j,C[N+](C)(C)CCO.[Cl-],O=C(O)CCC(=O)O,578.15,455.2,132.08769999999998,1.35,0.7,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.65,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,butanedioic acid,0.6,0.4,363.0,Yes,10.1021/ja048266j,C[N+](C)(C)CCO.[Cl-],O=C(O)CCC(=O)O,578.15,455.2,131.0108,1.4,0.8,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.6,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,butanedioic acid,0.55,0.45,345.0,Yes,10.1021/ja048266j,C[N+](C)(C)CCO.[Cl-],O=C(O)CCC(=O)O,578.15,455.2,129.9339,1.4500000000000002,0.9,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.55,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,butanedioic acid,0.5,0.5,343.0,Yes,10.1021/ja048266j,C[N+](C)(C)CCO.[Cl-],O=C(O)CCC(=O)O,578.15,455.2,128.85699999999997,1.5,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,butanedioic acid,0.45,0.55,364.0,Yes,10.1021/ja048266j,C[N+](C)(C)CCO.[Cl-],O=C(O)CCC(=O)O,578.15,455.2,127.7801,1.55,1.1,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.45,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,butanedioic acid,0.4,0.6,379.0,Yes,10.1021/ja048266j,C[N+](C)(C)CCO.[Cl-],O=C(O)CCC(=O)O,578.15,455.2,126.70319999999998,1.6,1.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,butanedioic acid,0.35,0.65,400.0,Yes,10.1021/ja048266j,C[N+](C)(C)CCO.[Cl-],O=C(O)CCC(=O)O,578.15,455.2,125.62629999999999,1.65,1.3,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.35,0.0
2,3,tetrapentylazanium;bromide,butanedioic acid,0.946,0.054,371.304,Yes,10.1016/j.molliq.2019.112155,CCCCC[N+](CCCCC)(CCCCC)CCCCC.[Br-],O=C(O)CCC(=O)O,375.9,455.2,364.42167,0.108,0.108,0.0,0.0,0.0,0.946,0.0,0.0,0.0,1.892,0.0
2,3,tetrapentylazanium;bromide,butanedioic acid,0.822,0.178,364.596,Yes,10.1016/j.molliq.2019.112155,CCCCC[N+](CCCCC)(CCCCC)CCCCC.[Br-],O=C(O)CCC(=O)O,375.9,455.2,332.13268999999997,0.356,0.356,0.0,0.0,0.0,0.822,0.0,0.0,0.0,1.644,0.0
2,3,tetrapentylazanium;bromide,butanedioic acid,0.706,0.294,360.87,Yes,10.1016/j.molliq.2019.112155,CCCCC[N+](CCCCC)(CCCCC)CCCCC.[Br-],O=C(O)CCC(=O)O,375.9,455.2,301.92687,0.588,0.588,0.0,0.0,0.0,0.706,0.0,0.0,0.0,1.412,0.0
2,3,tetrapentylazanium;bromide,butanedioic acid,0.593,0.407,357.888,Yes,10.1016/j.molliq.2019.112155,CCCCC[N+](CCCCC)(CCCCC)CCCCC.[Br-],O=C(O)CCC(=O)O,375.9,455.2,272.502235,0.814,0.814,0.0,0.0,0.0,0.593,0.0,0.0,0.0,1.186,0.0
2,3,tetrapentylazanium;bromide,butanedioic acid,0.393,0.607,392.174,Yes,10.1016/j.molliq.2019.112155,CCCCC[N+](CCCCC)(CCCCC)CCCCC.[Br-],O=C(O)CCC(=O)O,375.9,455.2,220.42323499999998,1.214,1.214,0.0,0.0,0.0,0.393,0.0,0.0,0.0,0.786,0.0
2,3,tetrapentylazanium;bromide,butanedioic acid,0.308,0.692,419.752,Yes,10.1016/j.molliq.2019.112155,CCCCC[N+](CCCCC)(CCCCC)CCCCC.[Br-],O=C(O)CCC(=O)O,375.9,455.2,198.28966,1.384,1.384,0.0,0.0,0.0,0.308,0.0,0.0,0.0,0.616,0.0
2,3,tetrapentylazanium;bromide,butanedioic acid,0.166,0.834,443.602,Yes,10.1016/j.molliq.2019.112155,CCCCC[N+](CCCCC)(CCCCC)CCCCC.[Br-],O=C(O)CCC(=O)O,375.9,455.2,161.31357,1.668,1.668,0.0,0.0,0.0,0.166,0.0,0.0,0.0,0.332,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",0.9,0.1,541.95,Yes,10.1021/acssuschemeng.8b02042,C[N+](C)(C)CCO.[Cl-],OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,578.15,462.05,159.89309999999998,1.7000000000000002,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",0.8,0.2,477.88,Yes,10.1021/acssuschemeng.8b02042,C[N+](C)(C)CCO.[Cl-],OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,578.15,462.05,180.16019999999997,2.4000000000000004,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.8,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",0.7,0.3,411.82,Yes,10.1021/acssuschemeng.8b02042,C[N+](C)(C)CCO.[Cl-],OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,578.15,462.05,200.4273,3.0999999999999996,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.7,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",0.6,0.4,370.52,Yes,10.1021/acssuschemeng.8b02042,C[N+](C)(C)CCO.[Cl-],OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,578.15,462.05,220.69439999999997,3.8000000000000003,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.6,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",0.494,0.506,343.65,Yes,10.1021/acssuschemeng.8b02042,C[N+](C)(C)CCO.[Cl-],OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,578.15,462.05,242.177526,4.542,0.0,0.0,0.0,0.0,0.494,0.0,0.0,0.0,0.494,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",0.395,0.605,369.65,Yes,10.1021/acssuschemeng.8b02042,C[N+](C)(C)CCO.[Cl-],OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,578.15,462.05,262.241955,5.234999999999999,0.0,0.0,0.0,0.0,0.395,0.0,0.0,0.0,0.395,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",0.302,0.698,386.22,Yes,10.1021/acssuschemeng.8b02042,C[N+](C)(C)CCO.[Cl-],OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,578.15,462.05,281.090358,5.885999999999999,0.0,0.0,0.0,0.0,0.302,0.0,0.0,0.0,0.302,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",0.201,0.799,404.58,Yes,10.1021/acssuschemeng.8b02042,C[N+](C)(C)CCO.[Cl-],OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,578.15,462.05,301.560129,6.593,0.0,0.0,0.0,0.0,0.201,0.0,0.0,0.0,0.201,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",0.107,0.893,431.45,Yes,10.1021/acssuschemeng.8b02042,C[N+](C)(C)CCO.[Cl-],OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,578.15,462.05,320.611203,7.251,0.0,0.0,0.0,0.0,0.107,0.0,0.0,0.0,0.107,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"2,3-dihydroxybutanedioic acid",0.947,0.053,557.95,Yes,10.1021/acs.iecr.8b01249,C[N+](C)(C)CCO.[Cl-],O=C(O)C(O)C(O)C(=O)O,578.15,479.15,140.18037999999996,1.159,0.106,0.0,0.0,0.0,0.947,0.0,0.0,0.0,0.947,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"2,3-dihydroxybutanedioic acid",0.9,0.1,514.45,Yes,10.1021/acs.iecr.8b01249,C[N+](C)(C)CCO.[Cl-],O=C(O)C(O)C(O)C(=O)O,578.15,479.15,140.67199999999997,1.3,0.2,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"2,3-dihydroxybutanedioic acid",0.849,0.151,471.75,Yes,10.1021/acs.iecr.8b01249,C[N+](C)(C)CCO.[Cl-],O=C(O)C(O)C(O)C(=O)O,578.15,479.15,141.20545999999996,1.4529999999999998,0.302,0.0,0.0,0.0,0.849,0.0,0.0,0.0,0.849,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"2,3-dihydroxybutanedioic acid",0.801,0.199,435.52,Yes,10.1021/acs.iecr.8b01249,C[N+](C)(C)CCO.[Cl-],O=C(O)C(O)C(O)C(=O)O,578.15,479.15,141.70754,1.597,0.398,0.0,0.0,0.0,0.801,0.0,0.0,0.0,0.801,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"2,3-dihydroxybutanedioic acid",0.749,0.251,386.68,Yes,10.1021/acs.iecr.8b01249,C[N+](C)(C)CCO.[Cl-],O=C(O)C(O)C(O)C(=O)O,578.15,479.15,142.25145999999998,1.7530000000000001,0.502,0.0,0.0,0.0,0.749,0.0,0.0,0.0,0.749,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"2,3-dihydroxybutanedioic acid",0.705,0.295,357.62,Yes,10.1021/acs.iecr.8b01249,C[N+](C)(C)CCO.[Cl-],O=C(O)C(O)C(O)C(=O)O,578.15,479.15,142.71169999999998,1.8849999999999998,0.59,0.0,0.0,0.0,0.705,0.0,0.0,0.0,0.705,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"2,3-dihydroxybutanedioic acid",0.673,0.327,321.55,Yes,10.1021/acs.iecr.8b01249,C[N+](C)(C)CCO.[Cl-],O=C(O)C(O)C(O)C(=O)O,578.15,479.15,143.04641999999998,1.981,0.654,0.0,0.0,0.0,0.673,0.0,0.0,0.0,0.673,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"2,3-dihydroxybutanedioic acid",0.6,0.4,330.62,Yes,10.1021/acs.iecr.8b01249,C[N+](C)(C)CCO.[Cl-],O=C(O)C(O)C(O)C(=O)O,578.15,479.15,143.80999999999997,2.2,0.8,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.6,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"2,3-dihydroxybutanedioic acid",0.55,0.45,341.62,Yes,10.1021/acs.iecr.8b01249,C[N+](C)(C)CCO.[Cl-],O=C(O)C(O)C(O)C(=O)O,578.15,479.15,144.33299999999997,2.35,0.9,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.55,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"2,3-dihydroxybutanedioic acid",0.498,0.502,352.35,Yes,10.1021/acs.iecr.8b01249,C[N+](C)(C)CCO.[Cl-],O=C(O)C(O)C(O)C(=O)O,578.15,479.15,144.87691999999998,2.5060000000000002,1.004,0.0,0.0,0.0,0.498,0.0,0.0,0.0,0.498,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"2,3-dihydroxybutanedioic acid",0.448,0.552,364.32,Yes,10.1021/acs.iecr.8b01249,C[N+](C)(C)CCO.[Cl-],O=C(O)C(O)C(O)C(=O)O,578.15,479.15,145.39991999999998,2.656,1.104,0.0,0.0,0.0,0.448,0.0,0.0,0.0,0.448,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"2,3-dihydroxybutanedioic acid",0.407,0.593,374.55,Yes,10.1021/acs.iecr.8b01249,C[N+](C)(C)CCO.[Cl-],O=C(O)C(O)C(O)C(=O)O,578.15,479.15,145.82877999999997,2.779,1.186,0.0,0.0,0.0,0.407,0.0,0.0,0.0,0.407,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"2,3-dihydroxybutanedioic acid",0.348,0.652,385.82,Yes,10.1021/acs.iecr.8b01249,C[N+](C)(C)CCO.[Cl-],O=C(O)C(O)C(O)C(=O)O,578.15,479.15,146.44592,2.956,1.304,0.0,0.0,0.0,0.348,0.0,0.0,0.0,0.348,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"2,3-dihydroxybutanedioic acid",0.3,0.7,393.65,Yes,10.1021/acs.iecr.8b01249,C[N+](C)(C)CCO.[Cl-],O=C(O)C(O)C(O)C(=O)O,578.15,479.15,146.94799999999998,3.0999999999999996,1.4,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"2,3-dihydroxybutanedioic acid",0.201,0.799,411.58,Yes,10.1021/acs.iecr.8b01249,C[N+](C)(C)CCO.[Cl-],O=C(O)C(O)C(O)C(=O)O,578.15,479.15,147.98354,3.3970000000000002,1.598,0.0,0.0,0.0,0.201,0.0,0.0,0.0,0.201,0.0
2,3,tetramethylazanium;chloride,tetradecan-1-ol,0.9,0.1,547.5,Yes,10.1021/acs.jpcb.0c02386,C[N+](C)(C)C.[Cl-],CCCCCCCCCCCCCCO,612.87,311.7,120.0793,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0
2,3,tetramethylazanium;chloride,tetradecan-1-ol,0.8,0.2,506.6,Yes,10.1021/acs.jpcb.0c02386,C[N+](C)(C)C.[Cl-],CCCCCCCCCCCCCCO,612.87,311.7,130.5586,0.2,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0
2,3,tetramethylazanium;chloride,tetradecan-1-ol,0.686,0.314,450.9,Yes,10.1021/acs.jpcb.0c02386,C[N+](C)(C)C.[Cl-],CCCCCCCCCCCCCCO,612.87,311.7,142.505002,0.314,0.0,0.0,0.0,0.0,0.686,0.0,0.0,0.0,1.0,0.0
2,3,tetramethylazanium;chloride,tetradecan-1-ol,0.596,0.404,414.5,Yes,10.1021/acs.jpcb.0c02386,C[N+](C)(C)C.[Cl-],CCCCCCCCCCCCCCO,612.87,311.7,151.93637199999998,0.404,0.0,0.0,0.0,0.0,0.596,0.0,0.0,0.0,1.0,0.0
2,3,tetramethylazanium;chloride,tetradecan-1-ol,0.506,0.494,382.6,Yes,10.1021/acs.jpcb.0c02386,C[N+](C)(C)C.[Cl-],CCCCCCCCCCCCCCO,612.87,311.7,161.36774199999996,0.494,0.0,0.0,0.0,0.0,0.506,0.0,0.0,0.0,1.0,0.0
2,3,tetramethylazanium;chloride,tetradecan-1-ol,0.401,0.599,314.6,Yes,10.1021/acs.jpcb.0c02386,C[N+](C)(C)C.[Cl-],CCCCCCCCCCCCCCO,612.87,311.7,172.371007,0.599,0.0,0.0,0.0,0.0,0.401,0.0,0.0,0.0,1.0,0.0
2,3,tetramethylazanium;chloride,tetradecan-1-ol,0.313,0.687,317.1,Yes,10.1021/acs.jpcb.0c02386,C[N+](C)(C)C.[Cl-],CCCCCCCCCCCCCCO,612.87,311.7,181.592791,0.687,0.0,0.0,0.0,0.0,0.313,0.0,0.0,0.0,1.0,0.0
2,3,tetramethylazanium;chloride,tetradecan-1-ol,0.199,0.801,318.3,Yes,10.1021/acs.jpcb.0c02386,C[N+](C)(C)C.[Cl-],CCCCCCCCCCCCCCO,612.87,311.7,193.539193,0.801,0.0,0.0,0.0,0.0,0.199,0.0,0.0,0.0,1.0,0.0
2,3,tetramethylazanium;chloride,tetradecan-1-ol,0.1,0.9,313.1,Yes,10.1021/acs.jpcb.0c02386,C[N+](C)(C)C.[Cl-],CCCCCCCCCCCCCCO,612.87,311.7,203.91369999999998,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0,0.0
2,3,tetrabutylazanium;chloride,tetradecan-1-ol,0.896,0.104,333.4,Yes,10.1021/acs.jpcb.0c02386,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCCO,344.0,311.7,271.3167759999999,0.104,0.0,0.0,0.0,0.0,0.896,0.0,0.0,0.0,1.0,0.0
2,3,tetrabutylazanium;chloride,tetradecan-1-ol,0.799,0.201,326.0,Yes,10.1021/acs.jpcb.0c02386,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCCO,344.0,311.7,265.1542689999999,0.201,0.0,0.0,0.0,0.0,0.799,0.0,0.0,0.0,1.0,0.0
2,3,tetrabutylazanium;chloride,tetradecan-1-ol,0.7,0.3,316.4,Yes,10.1021/acs.jpcb.0c02386,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCCO,344.0,311.7,258.8646999999999,0.3,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0
